date,close
230702,7.2424
230703,7.2398
230704,7.2135
230705,7.2464
230706,7.2492
230709,7.2113
230710,7.2306
230711,7.2092
230712,7.1653
230713,7.1500
230716,7.1403
230717,7.1706
230718,7.1793
230719,7.2259
230720,7.1765
230723,7.1779
230724,7.1853
230725,7.1354
230726,7.1500
230727,7.1731
230730,7.1028
230731,7.0957
230801,7.1765
230802,7.1904
230803,7.1628
230806,7.1312
230807,7.1923
230808,7.2157
230809,7.2086
230810,7.2147
230813,7.1923
230814,7.2573
230815,7.2815
230816,7.2970
230817,7.2804
230820,7.2807
230821,7.1980
230822,7.2924
230823,7.1705
230824,7.2765
230827,7.2890
230828,7.2891
230829,7.2794
230830,7.2836
230831,7.2569
230903,7.1401
230904,7.2719
230905,7.3034
230906,7.3159
230907,7.3278
230910,7.2324
230911,7.2880
230912,7.2909
230913,7.2688
230914,7.2759
230917,7.2739
230918,7.2906
230919,7.2956
230920,7.2860
230921,7.3065
230924,7.2975
230925,7.3099
230926,7.3107
230927,7.3081
230928,7.2999
231001,7.1636
231002,7.1799
231003,7.1943
231004,7.2003
231005,7.1977
231008,7.3005
231009,7.2904
231010,7.2950
231011,7.2987
231012,7.3015
231015,7.1681
231016,7.3093
231017,7.3117
231018,7.3135
231019,7.3112
231022,7.3154
231023,7.3141
231024,7.3090
231025,7.3157
231026,7.3149
231030,7.1587
231031,7.3121
231101,7.3155
231102,7.3159
231103,7.3141
231106,7.2985
231107,7.2686
231108,7.2781
231109,7.2793
231110,7.2823
231113,7.1818
231114,7.2890
231115,7.2521
231116,7.2458
231117,7.2410
231120,7.2097
231121,7.1675
231122,7.0869
231123,7.1542
231124,7.0858
231127,7.0819
231128,7.1303
231129,7.0638
231130,7.0789
231201,7.0754
231204,7.0618
231205,7.1352
231206,7.1456
231207,7.1446
231208,7.1488
231211,7.1266
231212,7.1742
231213,7.1760
231214,7.1717
231215,7.0670
231218,7.0705
231219,7.1320
231220,7.0676
231221,7.1341
231222,7.1385
231225,7.0833
231226,7.1355
231227,7.1424
231228,7.1402
231229,7.1070
240101,7.0686
240102,7.0686
240103,7.0896
240104,7.0989
240105,7.1100
240108,7.0925
240109,7.0900
240110,7.1016
240111,7.1704
240112,7.1031
240115,7.1006
240116,7.0970
240117,7.1165
240118,7.1145
240119,7.1150
240122,7.1071
240123,7.1927
240124,7.0776
240125,7.0820
240126,7.0811
240129,7.0866
240130,7.0845
240131,7.0941
240201,7.1007
240202,7.0885
240205,7.1126
240206,7.1085
240207,7.1001
240208,7.1011
240209,7.1070
240212,7.1790
240213,7.1922
240214,7.1887
240215,7.1759
240216,7.1639
240219,7.1186
240220,7.1972
240221,7.1897
240222,7.1881
240223,7.1933
240226,7.1944
240227,7.1963
240228,7.1974
240229,7.1960
240301,7.1872
240304,7.1958
240305,7.1989
240306,7.1960
240307,7.1959
240308,7.1923
240311,7.1852
240312,7.1838
240313,7.1810
240314,7.1866
240315,7.1922
240318,7.1950
240319,7.1972
240320,7.1980
240321,7.1976
240322,7.1982
240325,7.2281
240326,7.2084
240327,7.2177
240328,7.2258
240329,7.2265
240331,7.2203
240401,7.2297
240402,7.2324
240403,7.2344
240404,7.2339
240407,7.2314
240408,7.2297
240409,7.2307
240410,7.2315
240411,7.2359
240414,7.2356
240415,7.2370
240416,7.2362
240417,7.2374
240418,7.2367
240421,7.2394
240422,7.2425
240423,7.2445
240424,7.2442
240425,7.2386
240428,7.2446
240429,7.2377
240430,7.2407
240501,7.2399
240502,7.2384
240505,7.2362
240506,7.2080
240507,7.2184
240508,7.2238
240509,7.2187
240512,7.2258
240513,7.2323
240514,7.2323
240515,7.2177
240516,7.2170
240519,7.2227
240520,7.2317
240521,7.2376
240522,7.2403
240523,7.2415
240526,7.2415
240527,7.2415
240528,7.2450
240529,7.2494
240530,7.2335
240602,7.2410
240603,7.2420
240604,7.2420
240605,7.2467
240606,7.2441
240609,7.2468
240610,7.2468
240611,7.2467
240612,7.2381
240613,7.2516
240616,7.2543
240617,7.2550
240618,7.2527
240619,7.2563
240620,7.2591
240623,7.2592
240624,7.2577
240625,7.2614
240626,7.2635
240627,7.2672
240630,7.2658
240701,7.2669
240702,7.2694
240703,7.2686
240704,7.2658
240707,7.2678
240708,7.2671
240709,7.2717
240710,7.2745
240711,7.2548
240714,7.2494
240715,7.2589
240716,7.2606
240717,7.2594
240718,7.2589
240721,7.2690
240722,7.2727
240723,7.2743
240724,7.2612
240725,7.2301
240728,7.2501
240729,7.2583
240730,7.2507
240731,7.2172
240801,7.2428
240804,7.1572
240805,7.1202
240806,7.1563
240807,7.1803
240808,7.1737
240811,7.1663
240812,7.1740
240813,7.1529
240814,7.1373
240815,7.1734
240818,7.1640
240819,7.1405
240820,7.1320
240821,7.1318
240822,7.1444
240825,7.1240
240826,7.1181
240827,7.1231
240828,7.1243
240829,7.0955
240901,7.0921
240902,7.1166
240903,7.1204
240904,7.1119
240905,7.0913
240908,7.0879
240909,7.1136
240910,7.1208
240911,7.1197
240912,7.1166
240915,7.0927
240916,7.0925
240917,7.0925
240918,7.0810
240919,7.0670
240922,7.0509
240923,7.0513
240924,7.0302
240925,7.0323
240926,7.0090
240929,7.0103
240930,7.0175
241001,7.0304
241002,7.0377
241003,7.0451
241006,7.0175
241007,7.0191
241008,7.0578
241009,7.0801
241010,7.0801
241013,7.0652
241014,7.0872
241015,7.1178
241016,7.1184
241017,7.1230
241020,7.1008
241021,7.1180
241022,7.1217
241023,7.1253
241024,7.1187
241028,7.1201
241029,7.1275
241030,7.1301
241031,7.1148
241101,7.1185
241104,7.1217
241105,7.0978
241106,7.1022
241107,7.1769
241108,7.1412
241111,7.1782
241112,7.2111
241113,7.2316
241114,7.2235
241115,7.2292
241118,7.2310
241119,7.2354
241120,7.2381
241121,7.2440
241122,7.2337
241125,7.2420
241126,7.2395
241127,7.2520
241128,7.2462
241129,7.2429
241202,7.2407
241203,7.2709
241204,7.2838
241205,7.2630
241206,7.2592
241209,7.2693
241210,7.2595
241211,7.2487
241212,7.2611
241213,7.2676
241216,7.2751
241217,7.2824
241218,7.2846
241219,7.2854
241220,7.2954
241223,7.2954
241224,7.2970
241225,7.2946
241226,7.2972
241227,7.2973
241230,7.2978
241231,7.2981
250102,7.2981
250103,7.2986
250106,7.3196
250107,7.3223
250108,7.3264
250109,7.3315
250110,7.3321
250113,7.3317
250114,7.3298
250115,7.3309
250116,7.3301
250117,7.3310
250120,7.3240
250121,7.3133
250122,7.2712
250123,7.2712
250124,7.2862
250127,7.2431
250128,7.2507
250129,7.2502
250130,7.1690
250131,7.1809
250203,7.1858
250204,7.1950
250205,7.1819
250206,7.2705
250207,7.2878
250210,7.2868
250211,7.3045
250212,7.3072
250213,7.3088
250214,7.2888
250217,7.2530
250218,7.2530
250219,7.2786
250220,7.2833
250221,7.2555
250224,7.2500
250225,7.2476
250226,7.2476
250227,7.2580
250228,7.2853
250303,7.2828
250304,7.2843
250305,7.2651
250306,7.2506
250307,7.2506
250310,7.2340
250311,7.2591
250312,7.2591
250313,7.2371
250314,7.2371
250317,7.2371
250318,7.2327
250319,7.2273
250320,7.2300
250321,7.2477
250324,7.2485
250325,7.2530
250326,7.2569
250327,7.2569
250328,7.2633
250330,7.2628
250331,7.2567
250401,7.2697
250402,7.2675
250403,7.2675
250406,7.2813
250407,7.3081
250408,7.3388
250409,7.3500
250410,7.3140
250413,7.2916
250414,7.3119
250415,7.3119
250416,7.3119
250421,7.2990
250422,7.3118
250423,7.2860
250424,7.2860
250427,7.2864
250428,7.2940
250429,7.2690
250430,7.2706
250501,7.2706
250504,7.2706
250505,7.2700
250506,7.2163
250507,7.2252
250508,7.2252
250511,7.2363
250512,7.2018
250513,7.2057
250514,7.2057
250515,7.2065
250518,7.2090
250519,7.2090
250520,7.2194
250521,7.2019
250522,7.2037
250525,7.2037
250526,7.2037
250527,7.2037
250528,7.2037
250529,7.2037
250601,7.2037
250602,7.2037
250603,7.2037
250604,7.2037
250605,7.1750
250608,7.1886
250609,7.1802
250610,7.1802
250611,7.1928
250612,7.1928
250615,7.1810
250616,7.1790
250617,7.1845
250618,7.1888
250619,7.1880
250622,7.1880
250623,7.1790
250624,7.1713
250625,7.1764
250626,7.1675
250629,7.1721
250630,7.1636
250701,7.1645
250702,7.1649
250703,7.1649
250706,7.1649
250707,7.1744
250708,7.1738
250709,7.1800
250710,7.1748
250713,7.1681
250714,7.1670
250715,7.1729
250716,7.1785
250717,7.1832
250720,7.1777
250721,7.1755
250722,7.1743
250723,7.1595
250724,7.1535
250727,7.1535
250728,7.1778
250729,7.1764
250730,7.1764
250731,7.2002
250803,7.2116
250804,7.1780
250805,7.1834
250806,7.1828
250807,7.1810
250810,7.1810
250811,7.1877
250812,7.1785
250813,7.1743
250814,7.1795
250817,7.1817
250818,7.1846
250819,7.1819
250820,7.1757
250821,7.1799
250824,7.1675
250825,7.1510
250826,7.1520
250827,7.1530
250828,7.1530
250831,7.1304
250901,7.1304
250902,7.1390
250903,7.1414
250904,7.1414
250907,7.1325
250908,7.1293
250909,7.1209
250910,7.1207
250911,7.1184
250914,7.1242
250915,7.1185
250916,7.1142
250917,7.1033
250918,7.1129
250921,7.1129
250922,7.1140
250923,7.1116
250924,7.1315
250925,7.1338
250928,7.1328
250929,7.1194
250930,7.1190
251001,7.1190
251002,7.1190
251005,7.1190
251006,7.1190
251007,7.1190
251008,7.1185
251009,7.1275
251012,7.1000
251013,7.1000
251014,7.1384
251015,7.1262
251016,7.1230
251019,7.1264
251020,7.1195
251021,7.1218
251022,7.1257
251023,7.1257
251027,7.1211
251028,7.1102
251029,7.0988
251030,7.0990
251031,7.1098
251103,7.1169
251104,7.1718
251105,7.1295
251106,7.1260
251107,7.1186
251110,7.1186
251111,7.1193
251112,7.1193
251113,7.1193
251114,7.1120
251117,7.0992
251118,7.1075
251119,7.1075
251120,7.1075
251121,7.1075
251124,7.1066
251125,7.1022
251126,7.0845
251127,7.0758
251128,7.0758
251201,7.0751
251202,7.0717
251203,7.0700
251204,7.0636
251205,7.0714
251208,7.0696
251209,7.0710
251210,7.0633
251211,7.0640
251212,7.0579
251215,7.0540
251216,7.0470
251217,7.0417
251218,7.0430
251219,7.0405
251222,7.0409
251223,7.0409
251224,7.0280
251226,7.0280
251229,7.0280
251230,7.0056
251231,6.9961
260102,6.9961
260105,6.9931
260106,6.9880
260107,6.9834
260108,6.9965
260109,6.9835
260112,6.9772
260113,6.9731
260114,6.9775
260115,6.9730
260116,6.9660
260119,6.9681
260120,6.9681
260121,6.9599
260122,6.9637
260123,6.9726
260126,6.9726
260127,6.9542
260128,6.9545
260129,6.9545
260130,6.9480
260202,6.9510
260203,6.9463
260204,6.9377
260205,6.9377
260206,6.9378
260209,6.9388
260210,6.9220
260211,6.9106
260212,6.9125
260213,6.9001
260216,6.9080
260217,6.9080
260218,6.9080
260219,6.9080
260220,6.9081
260223,6.9080
260224,6.9080
260225,6.8831
260226,6.8692
260227,6.8409
260302,6.8579
260303,6.8820
260304,6.8997
260305,6.8970
260306,6.8970
260309,6.8965
260310,6.9110
260311,6.8765
260312,6.8655
260313,6.8689
260316,6.8961
260317,6.9555
260318,6.8863
260319,6.8726
260320,6.8998
260323,6.8857
260324,6.8800
260325,6.8918
260326,6.9010
260327,6.9107
260329,6.9116
260330,6.9116
260331,6.8942
260401,6.8705
260402,6.8851
260405,6.8824
260406,6.8823
260407,6.8567
260408,6.8287
260409,6.8314
260412,6.8278
260413,6.8303
260414,6.8157
260415,6.8180
260416,6.8211
260419,6.8170
260420,6.8174
260421,6.8208
260422,6.8242
260423,6.8260
260426,6.8359
260427,6.8228
260428,6.8374
260429,6.8375
260430,6.8273
260503,6.8275
260504,6.8300
260505,6.8301
260506,6.8110
260507,6.8014
260510,6.8005
260511,6.7948
260512,6.7920
260513,6.7908
260514,6.7851
260517,6.8092
260518,6.8000
260519,6.8145
260520,6.8005
260521,6.8025
260524,6.7945
260525,6.7945
260526,6.7860
260527,6.7788
260528,6.7795
260531,6.7662
260601,6.7650
260602,6.7622
260603,6.7692
260604,6.7735
260607,6.7655
260608,6.7655
260609,6.7725
260610,6.7725
260611,6.7755
260614,6.7660
260615,6.7570
260616,6.7572
260617,6.7572
260618,6.7686
260621,6.7686
260622,6.7745
260623,6.7900
260624,6.7900
260625,6.7900
260628,6.7980
260629,6.7936
260630,6.7936
260702,6.7890
260703,6.788
260704,6.7702
260705,6.7702
260706,6.7812
260707,6.7931
260708,6.799
260709,6.7965
260710,6.7787
